2b5E,2002,The Lord of the Rings: The Two Towers,Peter Jackson,179,"['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen', 'Andy Serkis', 'Sean Astin', 'Cate Blanchett', 'John Rhys-Davies', 'Bernard Hill', 'Christopher Lee', 'Billy Boyd', 'Dominic Monaghan', 'Orlando Bloom', 'Hugo Weaving', 'Miranda Otto', 'David Wenham', 'Brad Dourif', 'Karl Urban', 'John Noble', 'Sean Bean', 'Craig Parker', 'Bruce Allpress', 'John Bach', 'Sala Baker', 'Jed Brophy', 'Sam Comery', 'Calum Gittins', 'Phil Grieve', 'Bruce Hopkins', 'Show All…', 'Paris Howe Strewe', 'Nathaniel Lees', 'John Leigh', 'Robbie Magasiva', 'Robyn Malcolm', 'Bruce Phillips', 'Robert Pollock', 'Olivia Tennet', 'Raymond Trickitt', 'Stephen Ure', 'Timothy Lee', 'Phillip Spencer-Harris', 'Victoria Beynon-Cole', 'Lee Hartley', 'Billy Jackson', 'Katie Jackson', 'Frazer Anderson', 'Ben Barrington', 'Jarl Benzon', 'Jørn Benzon', 'Owen Black', 'Dorothy Anne Bonner', 'Ben Britton', 'Riley Brophy', 'Alistair Browning', 'Alix Bushnell', 'Sean Button', 'Ryan Carey', 'Rodney Cook', 'Augie Davis', 'Mana Hira Davis', 'Shane Dawson', 'Karlos Drinkwater', 'Aron Eastwood', 'Frank Edwards', 'Clint Elvy', 'Alexia Fairbrother', 'Daniel Falconer', 'Siaosi Fonua', 'Kester Fordham', 'Michael Fowler', 'Ben Fransham', 'Frank Goldingham', 'Winham Hammond', 'Jonathan Harding', 'Lucas Hayward', 'Dan Hennah', 'Jason Hood', 'Lani Jackson', 'Peter Jackson', 'Gareth Jensen', 'Sam Kelly', 'Richard Knowles', 'Sandro Kopp', 'Sam La Hood', 'Don Langridge', 'Michael Lawrence', 'Alan Lee', 'Jono Manks', 'Brent McIntyre', 'Dra McKay', 'Joseph Mika-Hunt', 'Dean Morganty', 'Henry Mortensen', 'Francis Mountjoy', 'Paul Norell', 'Barrie M. Osborne', 'Allan Poppleton', 'Gareth Reeves', 'Miranda Rivers', 'Campbell Rousselle', 'Matthew Saville', 'Samuel E. Shore', 'Allan Smith', 'Greg Tozer', 'Piripi Waretini', 'Tim Wong', 'John Wraight', 'Kelley Kerr Young', 'Robert Young']"
2a8i,2002,Spider-Man,Sam Raimi,121,"['Tobey Maguire', 'Willem Dafoe', 'Kirsten Dunst', 'James Franco', 'Cliff Robertson', 'Rosemary Harris', 'J.K. Simmons', 'Joe Manganiello', 'Gerry Becker', 'Bill Nunn', 'Jack Betts', 'Stanley Anderson', 'Ron Perkins', 'Michael Papajohn', 'K.K. Dodds', 'Ted Raimi', 'Bruce Campbell', 'Elizabeth Banks', 'John Paxton', 'Tim DeZarn', 'Taylor Gilbert', 'Randy Poffo', 'Larry Joshua', 'Timothy Patrick Quill', 'Lisa Danielle', 'Natalie T. Yeo', 'Erica D. Porter', 'Kristen Davidson', 'Jason Padgett', 'Show All…', 'Shan Omar Huey', 'Sally Levi', 'Evan Arnold', 'Jill Sayre', 'Jim Ward', 'David Holcomb', 'Octavia Spencer', 'Brad Grunberg', 'Shane Habberstad', 'Deborah Wakeham', 'Rachael Bruce', 'Mackenzie Bryce', 'Julia Barrie', 'Macy Gray', 'Myk Watford', 'Bill Calvert', 'Sylva Kelegian', 'Kristen Marie Holly', 'Ajay Mehta', 'Peter Appel', 'Scott Spiegel', 'Matt Smith', 'Sara Ramirez', 'Lucy Lawless', 'Jayce Bartok', 'Maribel González', 'Amy Bouril', ""Joseph D'Onofrio"", 'Jim Norton', 'Corey Mendell Parker', 'Ashley Edner', 'William Joseph Firth', 'Alex Black', 'Laura Gray', 'Joe Virzi', 'Michael Edward Thomas', 'Jeanie Fox', 'Robert Kerman', 'Una Damon', 'Rick Avery', 'Peter Aylward', 'Jillian Clare', 'Chris Coppola', 'Jesse Heiman', 'Leroy Patterson', 'Benny Urquidez', 'Scott L. Schwartz', 'Jophery C. Brown', 'Brian J. Williams', 'Mark De Alessandro', 'Tia Dionne Hodge', 'Loren Janes', 'Andray Johnson', 'Martin Pfefferkorn', 'Tammi Sutton', 'Lindsay Thompson', 'Sean Valla', 'Pete Macnamara', 'Al Goto']"
2a88,2004,Spider-Man 2,Sam Raimi,127,"['Tobey Maguire', 'Kirsten Dunst', 'James Franco', 'Alfred Molina', 'Rosemary Harris', 'J.K. Simmons', 'Donna Murphy', 'Daniel Gillies', 'Dylan Baker', 'Bill Nunn', 'Vanessa Ferlito', 'Aasif Mandvi', 'Willem Dafoe', 'Cliff Robertson', 'Ted Raimi', 'Elizabeth Banks', 'Bruce Campbell', 'Gregg Edelman', 'Elya Baskin', 'Mageina Tovah', 'Daniel Dae Kim', 'Hal Sparks', 'Joel McHale', 'Kelly Connell', 'Brent Briscoe', 'Emily Deschanel', 'Jason Fiore-Ortiz', 'Scott Spiegel', 'Show All…', 'Andy Bale', 'Christine Estabrook', 'Molly Cheek', 'John Paxton', 'Joy Bryant', 'Joanne Baron', 'Peter McRobbie', 'Timothy Jerome', 'Taylor Gilbert', 'Peter Vouras', 'Donnell Rawlings', 'Zachry Rogers', 'Ella Rogers', 'Louis Lombardi', 'Marc John Jefferies', 'Roshon Fegan', 'Brendan Patrick Connor', 'Reed Diamond', 'Dan Callahan', 'Elyse Dinh', 'John Landis', 'Tim Storms', 'Susie Park', 'Tricia Peters', 'Michael Edward Thomas', 'Anne Betancourt', 'Venus Lam', 'Bill E. Rogers', 'Joe Virzi', 'Tom Carey', 'Jopaul Van Epp', 'Weston Epp', 'Peter Allas', 'Brianna Brown', 'Bill Calvert', 'Tony Campisi', 'Joey Diaz', 'Chloe Dykstra', 'Simone Gordon', 'Dan Hicks', 'Julia Max', 'Savannah Pope', 'Timothy Patrick Quill', 'Jill Sayre', 'Rickey G. Williams', 'Michael Arthur', 'Frank Bonsangue', 'Cindy Cheung', 'Phil LaMarr', 'Calvin Dean', 'Andre M. Johnson', 'Peter Cincotti', 'Peyton List', 'Spencer List', 'Troy Metcalf', 'Scott Ross', 'Bonnie Somerville', 'Wesley Volcy', 'Lou Volpe', 'Garrett Warren', 'Joseph M. Caracciolo']"
3utM,2014,The Amazing Spider-Man 2,Marc Webb,142,"['Andrew Garfield', 'Emma Stone', 'Jamie Foxx', 'Dane DeHaan', 'Colm Feore', 'Felicity Jones', 'Paul Giamatti', 'Sally Field', 'Embeth Davidtz', 'Campbell Scott', 'Marton Csokas', 'Louis Cancelmi', 'Max Charles', 'B.J. Novak', 'Sarah Gadon', 'Michael Massee', 'Jorge Vega', 'Bill Heck', 'Teddy Coluca', 'Helen Stern', 'Aidy Bryant', 'Cal McCrystal', 'Anslem Richardson', 'Mark Doherty', 'James Colby', 'Kari Coleman', 'Skyler Gisondo', 'Charlie DePew', 'Robert Newman', 'Show All…', 'Adrian Martinez', 'Thaddeus Phillips', 'James McCauley', 'Rachael McOwen', 'David Shabtai', 'Greg Connolly', 'Timothy Adams', 'Tug Coker', 'Jabari Gray', 'Jamie Lynn Concepcion', 'Pat Kiernan', 'Jessica Abo', 'Clem Cheung', 'Dusan Hyska', 'Andrei Runtso', 'Brennan Taylor', 'Slate Holmgren', 'Drew Beasley', 'Matthew Tronieri', 'Dario Barosso', 'Salvatore Rossi', 'Peter KT Tzotchev', 'Paul Urcioli', 'David Shih', 'Daniel Gerroll', 'Brian McElhaney', 'Jonathan Braylock', 'Steven Hauck', 'J.D. Walsh', 'Jessica Shea Alverson', 'Stefanie Barry', 'Chris Cooper', 'BJ Davis', 'Julia Davis', 'Frank Deal', 'Odette Warder Henderson', 'Denis Leary', 'Lynn Marocola', 'Josh Elliott Pickel', 'Jacob Rodier', 'Martin Sheen', 'Rick Bolander', 'Amyrh Harris']"
dgS4,2016,Hidden Figures,Theodore Melfi,127,"['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe', 'Kevin Costner', 'Kirsten Dunst', 'Jim Parsons', 'Mahershala Ali', 'Glen Powell', 'Ariana Neal', 'Saniyya Sidney', 'Zani Jones Mbayise', 'Donna Biscoe', 'Olek Krupa', 'Aldis Hodge', 'Kimberly Quinn', 'Frank Hoyt Taylor', 'Lidya Jewett', 'Karan Kendrick', 'Jaiden Kaine', 'Kurt Krause', 'Ken Strunk', 'Selah Kimbro Jones', 'Tre Stokes', 'Corey Mendell Parker', 'Ashton Tyler', 'Alkoya Brunson', 'Ron Clinton Smith', 'Gregory Alan Williams', 'Maria Howell', 'Show All…', 'Arnell Powell', 'Crystal Lee Brown', 'Tequilla Whitfield', 'Dane Davenport', 'Evan Holtzman', 'Travis Smith', 'Scott Michael Morgan', 'Chris Cavalier', 'Robert G. McKay', 'Rhoda Griffis', 'Karen Wheeling Reynolds', 'Kate Kneeland', 'Joe Knezevich', 'Paul Ryden', 'John Atwood', 'Jon Edwin Wright', 'Wilbur Fitzgerald', 'Michael Hartson', 'Bob Jennings', 'Gary Weeks', 'Afemo Omilami', 'Cullen Moss', 'Amy Tipton', 'Elijah Everett', 'Andre Pushkin', 'Randall Newsome', 'Joe Hardy Jr.', 'Howie Johnson', 'David Kallaway', 'Addison Rose Melfi', 'Paige Nicollette']"
27PI,2012,The Amazing Spider-Man,Marc Webb,136,"['Andrew Garfield', 'Emma Stone', 'Rhys Ifans', 'Denis Leary', 'Martin Sheen', 'Sally Field', 'Max Charles', 'Campbell Scott', 'Embeth Davidtz', 'Chris Zylka', 'Irrfan Khan', 'C. Thomas Howell', 'Jake Keiffer', 'Hannah Marks', 'Kari Coleman', 'Michael Barra', 'Leif Gantvoort', 'Andy Pessoa', 'Kelsey Asbille', 'Kevin McCorkle', 'Andy Gladbach', 'Ring Hendricks-Tellefsen', 'Barbara Eve Harris', 'Danielle Burgio', 'Tom Waite', 'Keith Campbell', 'Steve DeCastro', 'Jill Flint', 'Show All…', 'Mark Daugherty', 'Milton González', 'Skyler Gisondo', 'Charlie DePew', 'Jacob Rodier', 'Vincent Laresca', 'Damien Lemon', 'Ty Upshaw', 'James Chen', 'Alexander Bedria', 'Tia Texada', 'Jay Caputo', 'John Burke', 'Terry Bozeman', 'Jennifer Lyons', 'Michael Massee', 'Amber Stevens West', 'Max Bogner', 'Ethan Cohn', 'Zoey Deutch', 'Miles Elliot', 'Miranda LaDawn Hill', 'Amanda MacDonald', 'Maury Morgan', 'Michael Papajohn']"
2Pa,2011,The Girl with the Dragon Tattoo,David Fincher,158,"['Daniel Craig', 'Rooney Mara', 'Christopher Plummer', 'Stellan Skarsgård', 'Steven Berkoff', 'Robin Wright', 'Yorick van Wageningen', 'Joely Richardson', 'Geraldine James', 'Goran Visnjic', 'Donald Sumpter', 'Ulf Friberg', 'Bengt C.W. Carlsson', 'Tony Way', 'Per Myrberg', 'Josefin Asplund', 'Eva Fritjofson', 'Moa Garpendal', 'Maya Hansson-Bergqvist', 'Sarah Appelberg', 'Julian Sands', 'Anna Björk', 'Gustaf Hammarsten', 'Simon Reithner', 'David Dencik', 'Marcus Johansson', 'Mathilda von Essen', 'Mathias Palmér', 'Martin Jarvis', 'Show All…', 'Inga Landgré', 'Reza Dehban', 'Anders Berg', 'Mats Andersson', 'Anders Jansson', 'Jürgen Klein', 'Kalle Josephson', 'Sandra Andreis', 'Arly Jover', 'Pierre Sjö Östergren', 'Tess Panzer', 'Alastair Duncan', 'Alan Dale', 'Julia Rose', 'Peter Carlberg', 'Jan Abramson', 'Lena Strömdahl', 'Matthew Wolf', 'Anne-Li Norberg', 'Leo Bill', 'Marco Albrecht', 'Martina Lotun', 'Anna Carlson', 'Yvonne Åstrand', 'Fredrik Dolk', 'Christian Heller', 'Werner Biermeier', 'Christine Adams', 'Peter Hottinger', 'Joyce Giraud', 'Bengt Wallgren', 'Élodie Yung', 'Anna Charlotta Gunnarson', 'Andreas Björklund', 'Embeth Davidtz', 'Joel Kinnaman', 'Karen E. Wright', 'Leah Shaw', 'George Gerdes', 'Jenifer Brougham', 'Laurence Fuller', 'Henry Hereford', 'Darri Ingolfsson', 'Christopher Maleki', 'Sahlima', 'Malin Toverud', 'Denise Wessman', 'Lennart B. Sandelin', 'Mitcho Batalov', 'Melissa Ciesla', 'Bern Collaço', 'Amanda Dyar', 'Patrick Holland', 'Maja Kin', 'Shaun R.L. King', 'Ian Kitzmiller', 'Annica Bejhed', 'Britt Soderberg', 'Yasmine Vine', 'Mike Zehr']"
dR3i,2017,Wind River,Taylor Sheridan,107,"['Jeremy Renner', 'Elizabeth Olsen', 'Gil Birmingham', 'Kelsey Asbille', 'Teo Briones', 'Tantoo Cardinal', 'Matthew Del Negro', 'Hugh Dillon', 'Julia Jones', 'James Jordan', 'Eric Lange', 'Martin Sensmeier', 'Jon Bernthal', 'Graham Greene', 'Apesanahkwat', 'Althea Sam', 'Tokala Black Elk', 'Tyler Laracca', 'Shayne J. Cullen', 'Dallin Tusieseina', 'Austin R. Grant', 'Ian Bohen', 'Gabe Casdorph', 'Mason D. Davis', 'Chris Romrell', 'Blake Robbins', 'Norman Lehnert', 'Ian Roylance', 'Gus Sheridan', 'Show All…', 'Dana Anquoe', 'Duy Beck', 'David Cardona', 'Teresa Duran-Norvick', 'Devin Hansen', 'Tara Karsian']"
dgSy,2016,Split,M. Night Shyamalan,117,"['James McAvoy', 'Anya Taylor-Joy', 'Betty Buckley', 'Haley Lu Richardson', 'Jessica Sula', 'Brad William Henke', 'Sebastian Arcelus', 'Neal Huff', 'Kim Director', 'Lyne Renee', 'M. Night Shyamalan', 'Peter Patrikios', 'Roy James Wilson', 'Robert Bizik', 'Izzie Coffey', 'Rosemary Howard', 'Junnie Lopez', 'Steven Dennis', 'Matthew Nadu', 'Barbara Edwards', 'Kash Goins', 'James Robinson Jr.', 'Corinne Costa', 'John Mitchell', 'Andrea Havens', 'Shawn Gonzalez', 'Kelly Werkheiser', 'Aleksandra Svetlichnaya', 'Jalina Mercado', 'Show All…', 'Michael J. Kraycik', 'Michaela Bockarie', 'Colin Campbell', 'Nakia Dillard', 'John Jillard Sr.', 'Julie Potter', 'Ukee Washington', 'Christopher Lee Philips', 'Bruce Willis', 'Vincent Riviezzo', 'Gary Ayash', 'Jeff Buckner']"
g3uO,2019,Glass,M. Night Shyamalan,129,"['James McAvoy', 'Bruce Willis', 'Samuel L. Jackson', 'Anya Taylor-Joy', 'Sarah Paulson', 'Spencer Treat Clark', 'Charlayne Woodard', 'Luke Kirby', 'Adam David Thompson', 'William Turner', 'Johnny Hiram Jamison', 'Owen Vitullo', 'Colin Becker', 'M. Night Shyamalan', 'Shannon Destiny Ryan', 'Diana Silvers', 'Nina Wisner', 'Kyli Zion', 'Rosemary Howard', 'Bryan McElroy', 'Serge Didenko', 'Russell Posner', 'Kimberly S. Fairbanks', 'Leslie Stefanson', 'Marc H. Glick', 'Brick Mason', 'Bostin Christopher', 'Ukee Washington', 'Brian Anthony Wilson', 'Show All…', 'Tobias Segal', 'Joseph Thuet', 'Tatiana St. Phard', 'Tom DiNardo', 'Timothy Chivalette', 'Jack McCafferty', 'Darby Schlosser', 'Jordan Coker', 'Emma Hong', 'Xaiver Gerald', 'Tim Duquette', 'Nathan Nauroth', 'Ana Leonard', 'Elijah Davis', 'Charles W Harris III', 'Jesse Ridgway']"
1XV2,2000,Unbreakable,M. Night Shyamalan,106,"['Bruce Willis', 'Samuel L. Jackson', 'Robin Wright', 'Spencer Treat Clark', 'Charlayne Woodard', 'Eamonn Walker', 'Davis Duffield', 'Johnny Hiram Jamison', 'Laura Regan', 'Michael Kelly', 'Leslie Stefanson', 'Michaelia Carroll', 'Whitney Sugarman', 'Bostin Christopher', 'John Patrick Amedori', 'Elizabeth Lawrence', 'Chance Kelly', 'M. Night Shyamalan', 'Joey Hazinsky', 'Dianne Cotten Murphy', 'Johanna Day', 'Firdous Bamji', 'James Handy', 'Sally Parrish', 'Richard Council', 'Damian Young', 'Sherman Roberts', 'Sasha Joseph Neulinger', 'Jose L. Rodriguez', 'Show All…', 'Ukee Washington', 'Susan Wilder', 'Greg Horos', 'Todd Berry', 'Angela Eckert', 'Anthony Lawton', 'Julia Yorks', 'John Rusk', 'Bill Rowe', 'Marc H. Glick', 'Andrea Havens', 'Kim Simms Thomas', 'Joey Perillo']"
eh1i,2018,Bird Box,Susanne Bier,124,"['Sandra Bullock', 'Trevante Rhodes', 'John Malkovich', 'Sarah Paulson', 'Jacki Weaver', 'Rosa Salazar', 'Danielle Macdonald', 'Lil Rel Howery', 'Tom Hollander', 'Machine Gun Kelly', 'BD Wong', 'Pruitt Taylor Vince', 'Vivien Lyra Blair', 'Julian Edwards', 'Parminder Nagra', 'Rebecca Pidgeon', 'Amy Gumenick', 'Taylor Handley', 'Happy Anderson', 'Kyle Beatty', 'Ashley Alvarado', 'David Dastmalchian', 'Keith Jardine', 'Kristopher Logan', 'Shirley Butler', 'Aden Calderon', 'Chanon Finley', 'Frank Mottek', 'Danny Max', 'Show All…', 'Debra Mark', 'Dennis Keiffer', 'David Horton']"
9yzw,2016,Don't Breathe,Fede Álvarez,89,"['Stephen Lang', 'Jane Levy', 'Dylan Minnette', 'Daniel Zovatto', 'Emma Bercovici', 'Franciska Töröcsik', 'Christian Zagia', 'Katia Bokor', 'Sergej Onopko', 'Olivia Gillies', 'Dayna Clark']"
bOnU,2018,Jurassic World: Fallen Kingdom,J. A. Bayona,129,"['Chris Pratt', 'Bryce Dallas Howard', 'Rafe Spall', 'Toby Jones', 'Ted Levine', 'BD Wong', 'Jeff Goldblum', 'Justice Smith', 'Daniella Pineda', 'James Cromwell', 'Isabella Sermon', 'Geraldine Chaplin', 'Peter Jason', 'Robert Emms', 'Kevin Layne', 'John Schwab', 'Sam Redford', 'Charlie Rawes', 'Patrick Crowley', 'Alex Dower', 'Honey Holmes', 'Neil Bishop', 'Philippa Thomas', 'Ronan Summers', 'Cory Peterson', 'Jeremy Gilbert', 'Victor Gardener', 'Daryl Kwan', 'Eric Kofi Abrefa', 'Show All…', 'Ben Peel', 'Mark Griffin', 'Paul Sockett', 'Doug Robson', 'Gil Kolirin', 'Nathan Florence', 'Bryan Phillips', 'Mitchell L. Johnson', 'Ian Copley-Johnson', 'Michael Papajohn', 'Daniel Stisen', 'Gary Weeks']"
4n0g,2015,Jurassic World,Colin Trevorrow,124,"['Chris Pratt', 'Bryce Dallas Howard', 'Ty Simpkins', 'Nick Robinson', ""Vincent D'Onofrio"", 'BD Wong', 'Omar Sy', 'Jake Johnson', 'Irrfan Khan', 'Judy Greer', 'Lauren Lapkus', 'Brian Tee', 'Katie McGrath', 'Andy Buckley', 'Eric Edelstein', 'Courtney J. Clark', 'Colby Boothman', 'Jimmy Fallon', 'James DuMont', 'Matt Burke', 'Anna Talakkottur', 'Matthew Cardarople', 'Michael Papajohn', 'William Gary Smith', 'Kelly Washington', 'Isaac Keys', 'Patrick Crowley', 'Chad Randall', 'Gary Weeks', 'Show All…', 'Bill Ogilvie', 'Allan Tam', 'Yvonne Angulo', 'Chloe Perrin', 'Timothy Eulich', 'Kevin Foster', 'Bonnie Wild', 'Brad Bird', 'Colin Trevorrow', 'Erika Erica', 'Tiffany Forest', 'Brandon Marc Higa', 'Arlene Newman', 'Tait Fletcher', 'Jimmy Buffett', 'Eddie J. Fernandez', 'Tim Connolly', 'Justin Lacalamita', 'Johnny Otto']"
2a1m,1999,The Matrix,Lilly Wachowski,136,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Joe Pantoliano', 'Marcus Chong', 'Anthony Ray Parker', 'Matt Doran', 'Gloria Foster', 'Belinda McClory', 'Paul Goddard', 'Robert Taylor', 'Ada Nicodemou', 'Julian Arahanga', 'David Aston', 'Marc Aden Gray', 'Deni Gordon', 'Rowan Witt', 'Eleanor Witt', 'Janaya Pender', 'Adryn White', 'Natalie Tjen', 'Bill Young', ""David O'Connor"", 'Jeremy Ball', 'Fiona Johnson', 'Harry Lawrence', 'Steve Dodd', 'Luke Quinton', 'Show All…', 'Lawrence Woodward', 'Michael Butcher', 'Bernard Ledger', 'Chris Pattinson', 'Robert Simper', 'Nigel Harbach', 'Rana Morrison', 'Tamara Brown']"
1Efm,2009,Avatar,James Cameron,162,"['Sam Worthington', 'Zoe Saldaña', 'Sigourney Weaver', 'Stephen Lang', 'Michelle Rodriguez', 'Giovanni Ribisi', 'Joel David Moore', 'CCH Pounder', 'Wes Studi', 'Laz Alonso', 'Dileep Rao', 'Matt Gerald', 'Sean Anthony Moran', 'Jason Whyte', 'Scott Lawrence', 'Kelly Kilgour', 'James Patrick Pitt', 'Sean Patrick Murphy', 'Peter Dillon', 'Kevin Dorman', 'Kelson Henderson', 'David Van Horn', 'Jacob Tomuri', 'Michael Blain-Rozgay', 'Jon Curry', 'Julene Renee', 'Luke Hawker', 'Woody Schultz', 'Peter Mensah', 'Show All…', 'Sonia Yee', 'Jahnel Curfman', 'Ilram Choi', 'Kyla Warren', 'Alicia Vela-Bailey', 'Kyle Dryberg', 'Larry Rew', 'Dina Morrone']"
2a1w,1996,Independence Day,Roland Emmerich,145,"['Will Smith', 'Jeff Goldblum', 'Bill Pullman', 'Margaret Colin', 'Vivica A. Fox', 'Judd Hirsch', 'Mary McDonnell', 'Robert Loggia', 'Randy Quaid', 'James Rebhorn', 'Harvey Fierstein', 'Adam Baldwin', 'Brent Spiner', 'James Duval', 'Lisa Jakub', 'Ross Bagley', 'Mae Whitman', 'Bill Smitrovich', 'Kiersten Warren', 'Harry Connick Jr.', 'Giuseppe Andrews', 'John Storey', 'Frank Novak', 'Devon Gummersall', 'Leland Orser', 'Mirron E. Willis', 'Ross Lacy', 'David Pressman', 'Vivian Palermo', 'Show All…', 'Raphael Sbarge', 'Bobby Hosea', 'Dan Lauria', 'Steve Giannelli', 'Eric Paskel', 'Carlos Lacámara', 'John Bennett Perry', 'Troy Willis', 'Tim Kelleher', 'Wayne Wilderson', 'Jay Acovone', 'James Wong', 'Thom Barry', 'Jana Marie Hupp', 'Matt Pashkow', 'Robert Pine', 'Marisa Johnston', 'Michael Winther', 'Warren Dexter Beatty', 'Paul LeClair', 'Michael Vacca', 'David Channell', 'John Capodice', 'Greg Collins', 'Derek Webster', 'Mark Fite', 'Eric Neal Newman', 'Levani', 'Kristof Konrad', 'Kevin Sifuentes', 'Elston Ridgle', 'Randy Oglesby', 'Jack Moore', 'Barry Del Sherman', 'Lyman Ward', 'Anthony Crivello', 'Richard Speight Jr.', 'Barbara Beck', 'Joe Fowler', 'Andrew Warner', 'Sharon Tay', 'Peter J. Lucas', 'Yelena Danova', 'Johnny Kim', 'Vanessa J. Wells', 'Jessika Cardinahl', 'Gary W. Cruz', 'Ron Pitts', 'Wendy L. Walsh', 'Christine Devine', 'Mark Thompson', 'Ernie Anastos', 'Kevin Cooney', 'Rance Howard', 'Nelson Mashita', 'Jeff Phillips', 'Sayed Badreya', 'Adam Tomei', 'John Bradley', 'Kimberly Beck', 'Thomas F. Duffy', 'Andrew Keegan', 'Jon Matthews', 'Jim Piddock', 'Frederic W. Barnes', 'Eleanor Clift', 'Jerry Dunphy', 'Jack Germond', 'Morton Kondracke', 'John McLaughlin', 'Barry Nolan', 'George Putnam', 'Eric Michael Zee', 'Pat Skipper', 'Carlos Lara', 'Mike Monteleone', 'Lee Strauss', 'Lisa Star', 'Malcolm Danare', 'Arthur Brooks', 'Michael Moertl', 'James J. Joyce', 'Joyce Cohen', 'Julie Moran', 'Robin Groth', 'Richard Pachorek', 'Dakota', 'Gary A. Hecker', 'Frank Welker', 'Dean Devlin']"
23kQ,2007,August Rush,Kirsten Sheridan,114,"['Freddie Highmore', 'Keri Russell', 'Jonathan Rhys Meyers', 'Terrence Howard', 'Robin Williams', 'William Sadler', 'Marian Seldes', 'Mykelti Williamson', 'Leon G. Thomas III', 'Aaron Staton', ""Alex O'Loughlin"", 'Jamia Simone Nash', 'Ronald Guttman', 'Bonnie McKee', 'Michael Drayer', ""Jamie O'Keeffe"", 'Becki Newton', 'Tyler McGuckin', 'Megan Gallagher', 'Anais Bonet', 'Bilal Bishop', 'Michael R. Hammonds II', 'Timmy Mitchum', 'Henry Caplan', 'John Knox', 'Amy V. Dewhurst', 'Victor Verhaeghe', 'Darrie Lawrence', 'Sean Haberle', 'Show All…', 'Jamal Joseph', 'Robert Aberdeen', 'Georgia Creighton', 'Joshua Jaymz Doss', 'Craig Johnson', 'Dominic Colón', 'Zach Page', 'Charles Mack', 'Amma Agyapon', 'Adia Beckford', 'Dietrice A. Bolden', 'Dina Gardener', 'Luther Isler', 'Raymond Johnson', 'Joyce Walker Joseph', 'Willana Mack', 'Lamar Antwon Robinson', 'Talif Showers', 'Carlton Taylor', 'Yvette Bodrick', 'Crystal A. Elliott', 'Jindai Joseph', 'Jacquelen Singleton', 'Travis Veada', 'Jasmine Pauline Wigfall']"
cF0u,2017,The Space Between Us,Peter Chelsom,121,"['Asa Butterfield', 'Britt Robertson', 'Carla Gugino', 'Gary Oldman', 'Janet Montgomery', 'David House', 'Sarah Minnich', 'John-Paul Howard', 'BD Wong', 'Mia Stallard', 'Trey Tucker', 'Lora Martinez-Cunningham', 'Lauren Myers', 'Bernardo P. Saracino', 'Kristen Rakes', 'Luce Rains', 'Jenny Gabrielle', 'Scott Takeda', 'Beth Bailey', 'Colin Egglesfield', 'William Sterchi', 'Peter Chelsom', 'Morse Bicknell', 'Stafford Douglas', ""Adande 'Swoozie' Thorne"", 'Jacob Browne', 'Esodie Geiger', 'David Devereaux', 'Aurora Antonio', 'Show All…', 'Eli Goodman', 'Ryan Jason Cook', 'Frank Powers', 'Drago Sumonja', 'Nate Warren', 'Zacciah Hanson', 'Jesse Romero', 'Tim Janis', 'Travis Armstrong', 'Gil Birmingham', 'Ramona King', 'Eb Lottimer', 'Cesar Miramontes', 'Bruce McIntosh', 'Anthony Jarvis', 'Shad Adair', 'Nathaniel Augustson', 'Danny Winn', 'Edsel Pete', 'Marika Day', 'Jamie H. Jung', 'Heather Bash', 'Shawn Lecrone', 'Johnny Palomarez Jr.', 'Lluvia Almanza', 'Thomas Kemp', 'Alma Sisneros', 'Brian Barela', 'Jon Erik Castro', 'Lorraine Sanchez', 'Logan Paul']"
2aWW,2004,Saw,James Wan,103,"['Cary Elwes', 'Leigh Whannell', 'Danny Glover', 'Monica Potter', 'Ken Leung', 'Makenzie Vega', 'Michael Emerson', 'Shawnee Smith', 'Dina Meyer', 'Tobin Bell', 'Mike Butters', 'Paul Gutrecht', 'Benito Martinez', 'Ned Bellamy', 'Alexandra Bokyun Chun', 'Avner Garbi', 'Hans Raith', 'Oren Koules']"
iYlS,2019,Escape Room,Adam Robitel,100,"['Taylor Russell', 'Logan Miller', 'Deborah Ann Woll', 'Jay Ellis', 'Nik Dodani', 'Tyler Labine', 'Yorick van Wageningen', 'Cornelius Geaney Jr.', 'Russell Crous', 'Bart Fouche', 'Jessica Sutton', 'Paul Hampshire', 'Vere Tindale', 'Kenneth Fok', 'Caely-Jo Levy', 'Jamie-Lee Money', 'Jeremy Jess Boado', 'Inge Beckmann', 'Carl Coetzee', 'Katheryn Griffiths', 'Gary Green', 'Raven Swart', 'Dan Gruenberg', 'Gino Lee', 'Álex Martínez', 'Rebecca Riedy', 'Adam Robitel', 'Pete Sepenuk', 'Romulus Stoicescu', 'Show All…', 'Mario Tardón', 'Alfredo Tavares']"
GZY,2013,Gravity,Alfonso Cuarón,91,"['Sandra Bullock', 'George Clooney', 'Ed Harris', 'Orto Ignatiussen', 'Phaldut Sharma', 'Amy Warren', 'Basher Savage']"
